question_id,question,truth,prediction,f1,sementic_similarity,tokens_length,isdigit,num_entities,config_id,retriever_id,answer_model_id,question_type_id,Chunk_size,Chunk_overlap,k,Reranker,result,reward,good
57,When did Destiny's Child end their group act?,Jun-05,"Following the disbandment of Destiny's Child in June 2005, she released her second solo album, B'Day (2006), which contained hits ""Déjà Vu"", ""Irreplaceable"", and ""Beautiful Liar"". Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009). Her marriage to rapper Jay Z and portrayal of Etta James in Cadillac Records (2008) influenced her third album, I Am... Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies (Put a Ring on It)"". Beyoncé took a hiatus from music in Song of the Year for ""Single Ladies (Put a Ring on It)"". Beyoncé took a hiatus from music in 2010 and took over management of her career; her fourth album 4 (2011) was subsequently mellower in tone, exploring 1970s funk, 1980s pop, and 1990s soul.",0.000182623,0.196550652,8,FALSE,1,14,0,0,1,400,100,3,FALSE,0.137640243,0.137640243,0
50,What was the name of Beyoncé's second solo album?,B'Day,B'Day (2006).,0.333333333,0.847854733,8,FALSE,2,14,0,0,1,400,100,3,FALSE,0.693498313,0.693498313,0
45,"What was Beyoncé's first acting job, in 2006?",Dreamgirls,"Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009).",0.003623188,0.373525828,8,TRUE,3,14,0,0,1,400,100,3,FALSE,0.262555036,0.262555036,0
66,Who is Beyoncé married to?,Jay Z,Jay Z.,0.5,0.96997565,5,FALSE,1,14,0,0,1,400,100,3,FALSE,0.828982955,0.828982955,0
35,What is the name of Beyoncé's alter-ego?,Sasha Fierce,Sasha Fierce.,0.5,0.981552362,6,FALSE,1,14,0,0,1,400,100,3,FALSE,0.837086653,0.837086653,0
20,"In her music, what are some recurring elements in them?","love, relationships, and monogamy","A self-described ""modern-day feminist"", Beyoncé creates songs that are often characterized by themes of love, relationships, and monogamy, as well as female sexuality and empowerment. On stage, her dynamic, highly choreographed performances have led to critics hailing her as one of the best entertainers in contemporary popular music. Throughout a career spanning 19 years, she has sold over 118 million records as a solo artist, and a further 60 million with Destiny's Child, making her one of the best-selling music artists of all time.",0.00122007,0.184519887,10,FALSE,0,14,0,0,2,400,100,3,FALSE,0.129529942,0.129529942,0
27,Time magazine named her one of the most 100 what people of the century?,influential,influential people in the world,0.1,0.706900001,12,TRUE,3,14,0,0,2,400,100,3,FALSE,0.524830001,0.524830001,0
61,Which magazine declared her the most dominant woman musician?,Forbes,The Recording Industry Association of America recognized her as the Top listed her among the 100 most influential people in the world in 2013 and 2014. Forbes magazine also listed her as the most powerful female musician of 2015.,0.001587302,0.339680076,8,FALSE,0,14,0,0,2,400,100,3,FALSE,0.238252244,0.238252244,0
25,In which decade did the Recording Industry Association of America recognize Beyonce as the The Top Certified Artist?,2000s,2000s,1,1.000000119,16,FALSE,3,14,0,0,2,400,100,3,FALSE,1.000000083,1.000000083,0
39,What magazine rated Beyonce as the most powerful female musician in 2015?,Forbes,Forbes magazine also listed her as the most powerful female musician of 2015.,0.012820513,0.36246565,11,TRUE,2,14,0,0,1,400,100,3,FALSE,0.257572109,0.257572109,0
12,How did Beyonce describe herself as a feminist?,modern-day feminist,"A self-described ""modern-day feminist"", Beyoncé creates songs that are often characterized by themes of love, relationships, and monogamy, as well as female sexuality and empowerment.",0.005925926,0.548546553,7,FALSE,0,14,0,0,0,400,100,3,FALSE,0.385760365,0.385760365,0
26,In which years did Time rate Beyonce in the 100 most influential people in the world?,2013 and 2014,2013 and 2014.,0.333333333,0.951876998,14,TRUE,2,14,0,0,2,400,100,3,FALSE,0.766313899,0.766313899,0
16,How many records has Beyonce sold in her 19 year career?,118 million,"118 million records as a solo artist, and a further 60 million with Destiny's Child, making her one of the best-selling music artists of all time.",0.006956522,0.280490607,11,TRUE,2,14,0,0,0,400,100,3,FALSE,0.198430381,0.198430381,0
15,How many records did Beyoncé sell as part of Destiny's Child?,60 million,60 million,0.5,1,11,FALSE,3,14,0,0,0,400,100,3,FALSE,0.85,0.85,0
1,"After leaving Destiny's Child, how many records did Beyoncé release under her own name?",118 million,60 million,0.125,0.745248318,14,FALSE,2,14,0,0,0,400,100,3,FALSE,0.559173823,0.559173823,0
14,How many Grammy awards has Beyoncé won?,20,She has won 20 Grammy Awards and is the most nominated woman in the award's history.,0.00952381,0.126224235,7,FALSE,2,14,0,0,0,400,100,3,FALSE,0.091214107,0.091214107,0
38,What magazine named Beyoncé as the most powerful female musician for 2015?,Forbes,Forbes magazine also listed her as the most powerful female musician of 2015.,0.012820513,0.36246565,11,TRUE,2,14,0,0,1,400,100,3,FALSE,0.257572109,0.257572109,0
8,Beyonce's younger sibling also sang with her in what band?,Destiny's Child,Destiny's Child.,0.5,0.980291963,10,FALSE,0,14,0,0,2,400,100,3,FALSE,0.836204374,0.836204374,0
58,Where did Beyonce get her name from?,her mother's maiden name,Beyoncé's name is a tribute to her mother's maiden name.,0.068376068,0.723678112,7,FALSE,0,14,0,0,2,400,100,3,FALSE,0.527087499,0.527087499,0
40,What race was Beyonce's father?,African-American,"African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry).",0.004761905,0.434562057,5,FALSE,1,14,0,0,1,400,100,3,FALSE,0.305622011,0.305622011,0
5,Beyonce's childhood home believed in what religion?,Methodist,Methodist.,1,0.978838921,7,FALSE,0,14,0,0,2,400,100,3,FALSE,0.985187245,0.985187245,0
6,Beyonce's father worked as a sales manager for what company?,Xerox,"Xerox. Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry). Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry). Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry).",4.60E-05,0.155114457,9,FALSE,0,14,0,0,2,400,100,3,FALSE,0.10859392,0.10859392,0
7,Beyonce's mother worked in what industry?,hairdresser and salon owner,"hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager.",0.057142857,0.709235966,6,FALSE,0,14,0,0,2,400,100,3,FALSE,0.513608033,0.513608033,0
51,What younger sister of Beyonce also appeared in Destiny's Child?,Solange,Solange is also a singer and a former member of Destiny's Child.,0.018181818,0.563273668,10,FALSE,3,14,0,0,1,400,100,3,FALSE,0.399746113,0.399746113,0
3,Beyonce is a descendent of what Arcadian leader?,Joseph Broussard,Joseph Broussard.,0.5,0.984251738,7,FALSE,1,14,0,0,2,400,100,3,FALSE,0.838976217,0.838976217,0
33,What company did Beyoncé's father work for when she was a child?,Xerox,Xerox.,1,0.975620866,11,FALSE,1,14,0,0,1,400,100,3,FALSE,0.982934606,0.982934606,0
34,What did Beyoncé's mother own when Beyoncé was a child?,salon,"hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager.",0.018181818,0.527902484,9,FALSE,2,14,0,0,1,400,100,3,FALSE,0.374986284,0.374986284,0
36,What is the name of Beyoncé's younger sister?,Solange,Solange is also a singer and a former member of Destiny's Child.,0.018181818,0.563273668,7,FALSE,1,14,0,0,1,400,100,3,FALSE,0.399746113,0.399746113,0
9,Beyoncé is a descendant of which Acadian leader?,Joseph Broussard.,Joseph Broussard.,0.5,1,7,FALSE,2,14,0,0,2,400,100,3,FALSE,0.85,0.85,0
10,Beyoncé was raised in what religion?,Methodist,Methodist.,1,0.978838921,6,FALSE,1,14,0,0,2,400,100,3,FALSE,0.985187245,0.985187245,0
43,What town did Beyonce go to school in?,Fredericksburg,"Parker Elementary School, a music magnet school in Houston, where she would perform with the school's choir. She also attended the High School for the Performing and Visual Arts and later Alief Elsik High School. Beyoncé was also a member of the Beyoncé attended St. Mary's Elementary School in Fredericksburg, Texas, where she enrolled in dance classes.",0.000754148,0.217819378,8,FALSE,1,14,0,0,1,400,100,3,FALSE,0.152699809,0.152699809,0
68,Who was the first person to notice Beyonce's singing ability?,Darlette Johnson,"dance instructor Darlette Johnson began humming a song and she finished it, able to hit the high-pitched notes.",0.013888889,0.47977376,9,FALSE,2,14,0,0,1,400,100,3,FALSE,0.340008299,0.340008299,0
4,Beyonce moved to which town after she left her first elementary school?,Houston,Houston.,1,0.963664293,12,FALSE,1,14,0,0,2,400,100,3,FALSE,0.974565005,0.974565005,0
62,Which of her teachers discovered Beyonce's musical talent?,dance instructor Darlette Johnson,"Darlette Johnson began humming a song and she finished it, able to hit the high-pitched notes.",0.007936508,0.515605688,8,FALSE,1,14,0,0,2,400,100,3,FALSE,0.363304934,0.363304934,0
18,I which church was Beyonce  a member and soloist  in the choir?,St. John's United Methodist Church,St. John's United Methodist Church,0.2,1,10,FALSE,1,14,0,0,2,400,100,3,FALSE,0.76,0.76,0
44,What type of school was Parker Elementary School?,music magnet school,a music magnet school,0.333333333,0.974079728,8,FALSE,1,14,0,0,1,400,100,3,FALSE,0.781855809,0.781855809,0
63,Which song did Beyonce sing to win a competition at age 7?,Imagine,Imagine.,1,0.880475223,11,TRUE,2,14,0,0,2,400,100,3,FALSE,0.916332656,0.916332656,0
32,What city was Beyoncé's elementary school located in?,Fredericksburg,"Fredericksburg, Texas",0.333333333,0.889356196,8,FALSE,1,14,0,0,1,400,100,3,FALSE,0.722549337,0.722549337,0
48,What was the name of Beyoncé's first dance instructor?,Darlette Johnson,Darlette Johnson.,0.5,0.984400034,8,FALSE,2,14,0,0,1,400,100,3,FALSE,0.839080024,0.839080024,0
17,How old was Beyoncé when she won a school talent show?,seven,"Beyoncé's interest in music and performing continued after winning a school talent show at age seven, singing John Lennon's ""Imagine"" to the Performing and Visual Arts and later Alief Elsik High School.",0.002150538,0.177885771,10,FALSE,1,14,0,0,0,400,100,3,FALSE,0.125165201,0.125165201,0
31,What choir did Beyoncé sing in for two years?,St. John's United Methodist Church,Beyoncé was also a member of the choir at St. John's United Methodist Church as a soloist for two years.,0.026737968,0.564073205,9,FALSE,2,14,0,0,1,400,100,3,FALSE,0.402872634,0.402872634,0
65,Who decided to place Beyonce's group in Star Search the talent show?,Arne Frager,"Arne Frager brought them to his Northern California studio and placed them in Star Search, the Arne Frager brought them to his Northern California studio and placed them in Star Search, the largest talent show on national TV at the time.",0.002631579,0.377949834,11,FALSE,2,14,0,0,0,400,100,3,FALSE,0.265354357,0.265354357,0
19,"In 1995, who decided to manage the girls singing group?",Beyoncé's father,Beyoncé's father.,0.5,0.973212481,9,TRUE,1,14,0,0,2,400,100,3,FALSE,0.831248737,0.831248737,0
69,Who was the first record label to give the girls a record deal?,Elektra Records,"Sony Music, the Knowles family the girls began recording their debut album under an agreement with Sony Music, the Knowles family reunited, and shortly after, the group got a contract with Columbia Records.",0.001277139,0.198949426,10,FALSE,1,14,0,0,1,400,100,3,FALSE,0.13964774,0.13964774,0
64,Who brought Beyonce to California and enter her group in Star Search?,Arne Frager,Arne Frager,0.5,1.000000119,12,FALSE,3,14,0,0,1,400,100,3,FALSE,0.850000083,0.850000083,0
23,In what year did Beyonce's father quit his job to manage her group?,1995,1995,1,0.956249714,13,FALSE,2,14,0,0,2,400,100,3,FALSE,0.9693748,0.9693748,0
37,What large record company recorded Beyonce's group's first album?,Sony Music,"Sony Music, the Knowles family At age eight, Beyoncé and childhood friend Kelly Rowland met LaTavia Roberson while in an audition for an all-girl entertainment group. They were placed into a group with three other girls as Girl's Tyme, and rapped and danced on the talent show circuit in Houston. After seeing the group, R&B producer Arne Frager brought them to his Northern California studio and placed them in Star Search, the Arne Frager brought them to his Northern California studio and placed them in Star Search, the largest talent show on national TV at the time.",0.000505051,0.349742055,9,FALSE,2,14,0,0,1,400,100,3,FALSE,0.244970954,0.244970954,0
41,What record company first signed Beyonce's group and later cut them?,Elektra Records,"Elektra Records, moving to Atlanta Records briefly to work on their first recording, only to be cut by the company. This put further strain on the family, and Beyoncé's parents separated. On October 5, 1995, Dwayne Wiggins's Grass Roots Entertainment signed the group. In 1996, the girls began recording their debut album under an agreement with Sony Music, the Knowles family At age eight, Beyoncé and childhood friend Kelly Rowland met LaTavia Roberson while in an audition for an all-girl entertainment group.",0.000711238,0.388118267,11,FALSE,2,14,0,0,1,400,100,3,FALSE,0.271896158,0.271896158,0
53,When did Beyonce start becoming popular?,in the late 1990s,late 1990s,0.266666667,0.937185884,6,FALSE,1,15,0,0,1,400,100,5,FALSE,0.736030119,0.736030119,0
30,What areas did Beyonce compete in when she was growing up?,singing and dancing,"singing and dancing competitions as a child, and rose to fame in the late 1990s as lead singer of R&B girl-group Destiny's Child.",0.011904762,0.367848963,11,FALSE,0,15,0,0,1,400,100,5,FALSE,0.261065703,0.261065703,0
52,When did Beyonce leave Destiny's Child and become a solo singer?,2003,"Their hiatus saw the release of Beyoncé's debut album, Dangerously in Love (2003), which established her as a solo artist worldwide, earned five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy"".",0.001501502,0.269139051,10,FALSE,2,15,0,0,1,400,100,5,FALSE,0.188847786,0.188847786,0
22,In what city and state did Beyonce  grow up? ,"Houston, Texas","Houston, Texas.",0.5,0.978713334,9,FALSE,1,15,0,0,2,400,100,5,FALSE,0.835099334,0.835099334,0
24,In which decade did Beyonce become famous?,late 1990s,1990s,0.333333333,0.936849892,7,FALSE,1,15,0,0,2,400,100,5,FALSE,0.755794924,0.755794924,0
21,In what R&B group was she the lead singer?,Destiny's Child,Destiny's Child.,0.5,0.980291963,8,FALSE,1,15,0,0,2,400,100,5,FALSE,0.836204374,0.836204374,0
29,What album made her a worldwide known artist?,Dangerously in Love,Dangerously in Love,0.333333333,1,7,FALSE,0,15,0,0,1,400,100,5,FALSE,0.8,0.8,0
67,Who managed the Destiny's Child group?,Mathew Knowles,"Managed by her father, Mathew Knowles, the group became one of the world's best-selling girl groups of all time.",0.012383901,0.583708823,5,FALSE,1,15,0,0,1,400,100,5,FALSE,0.412311346,0.412311346,0
56,When did Beyoncé rise to fame?,late 1990s,in the late 1990s,0.266666667,0.937185884,6,FALSE,0,15,0,0,1,400,100,5,FALSE,0.736030119,0.736030119,0
42,What role did Beyoncé have in Destiny's Child?,lead singer,lead singer,0.5,1,8,FALSE,3,15,0,0,1,400,100,5,FALSE,0.85,0.85,0
47,What was the first album Beyoncé released as a solo artist?,Dangerously in Love,Dangerously in Love.,0.333333333,0.973404944,9,FALSE,2,15,0,0,1,400,100,5,FALSE,0.781383461,0.781383461,0
55,When did Beyoncé release Dangerously in Love?,2003,2003,1,0.960203052,7,FALSE,1,15,0,0,1,400,100,5,FALSE,0.972142136,0.972142136,0
13,How many Grammy awards did Beyoncé win for her first solo album?,five,"five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy"".",0.007352941,0.249696851,12,FALSE,3,15,0,0,0,400,100,5,FALSE,0.176993678,0.176993678,0
46,What was Beyoncé's role in Destiny's Child?,lead singer,lead singer,0.5,1,7,FALSE,3,15,0,0,1,400,100,5,FALSE,0.85,0.85,0
49,What was the name of Beyoncé's first solo album?,Dangerously in Love,Dangerously in Love,0.333333333,1,8,FALSE,2,15,0,0,1,400,100,5,FALSE,0.8,0.8,0
0,"After her second solo album, what other entertainment venture did Beyonce explore?",acting,"acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009). Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009). Her marriage to rapper Jay Z and portrayal of Etta James in Cadillac Records (2008) influenced her third album, I Am... Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies (Put a Ring on It)"".",0.000228781,0.237729251,12,FALSE,2,15,0,0,2,400,100,5,FALSE,0.16647911,0.16647911,0
60,Which artist did Beyonce marry?,Jay Z,"Her marriage to rapper Jay Z and portrayal of Etta in The Pink Panther (2006) and Obsessed (2009). Her marriage to rapper Jay Z and portrayal of Etta James in Cadillac Records (2008) influenced her third album, I Am... Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies (Put a Ring on It)"".",0.000816493,0.40731293,5,FALSE,0,15,0,0,2,400,100,5,FALSE,0.285363999,0.285363999,0
28,"To set the record for Grammys, how many did Beyonce win?",six,six,1,1,10,FALSE,2,15,0,0,0,400,100,5,FALSE,1,1,0
11,For what movie did Beyonce receive  her first Golden Globe nomination?,Dreamgirls,Dreamgirls (2006).,0.333333333,0.830696702,11,FALSE,3,15,0,0,2,400,100,5,FALSE,0.681487691,0.681487691,0
54,When did Beyonce take a hiatus in her career and take control of her management?,2010,2010,1,1,14,FALSE,1,15,0,0,1,400,100,5,FALSE,1,1,0
59,Which album was darker in tone from her previous work?,Beyoncé,"Her critically acclaimed fifth studio album, Beyoncé (2013), was distinguished from previous releases by its experimental production and exploration of in The Pink Panther (2006) and Obsessed (2009).",0.002463054,0.501119018,10,FALSE,0,15,0,0,2,400,100,5,FALSE,0.351522229,0.351522229,0
2,"After what movie portraying Etta James, did Beyonce create Sasha Fierce?",Cadillac Records,"The Pink Panther (2006) and Obsessed (2009). Her marriage to rapper Jay Z and portrayal of Etta James in Cadillac Records (2008) influenced her third album, I Am... Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies (Put a Ring on It)"". Beyoncé took a hiatus from music in Following the disbandment of Destiny's Child in June 2005, she released her second solo album, B'Day (2006), which contained hits ""Déjà Vu"", ""Irreplaceable"", and ""Beautiful Liar"". Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009). Her marriage to rapper Jay Z and portrayal of Etta James in Cadillac Records (2008) influenced her third album, I Am... Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies (Put a Ring on It)"". Beyoncé took a hiatus from music in 2010 and took over management of her career; her fourth album 4 (2011) was subsequently mellower in tone, exploring 1970s funk, 1980s pop, and 1990s soul. Her critically acclaimed fifth studio album, Beyoncé (2013), was distinguished from previous releases by its experimental production and exploration of (2013), was distinguished from previous releases by its experimental production and exploration of darker themes.",7.50E-05,0.204374149,11,FALSE,2,15,0,0,2,400,100,5,FALSE,0.143084404,0.143084404,0
57,When did Destiny's Child end their group act?,Jun-05,"Following the disbandment of Destiny's Child in June 2005, she released her second solo album, B'Day (2006), which contained hits ""Déjà Vu"", ""Irreplaceable"", and ""Beautiful Liar"". Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009). Her marriage to rapper Jay Z and portrayal of Etta James in Cadillac Records (2008) influenced her third album, I Am... Sasha Fierce (2008), which saw the birth of her alter-ego Sasha Fierce and earned a record-setting six Grammy Awards in 2010, including Song of the Year for ""Single Ladies (Put a Ring on It)"". Beyoncé took a hiatus from music in Song of the Year for ""Single Ladies (Put a Ring on It)"". Beyoncé took a hiatus from music in 2010 and took over management of her career; her fourth album 4 (2011) was subsequently mellower in tone, exploring 1970s funk, 1980s pop, and 1990s soul.",0.000182623,0.196550652,8,FALSE,1,15,0,0,1,400,100,5,FALSE,0.137640243,0.137640243,0
50,What was the name of Beyoncé's second solo album?,B'Day,B'Day (2006).,0.333333333,0.847854733,8,FALSE,2,15,0,0,1,400,100,5,FALSE,0.693498313,0.693498313,0
45,"What was Beyoncé's first acting job, in 2006?",Dreamgirls,"Beyoncé also ventured into acting, with a Golden Globe-nominated performance in Dreamgirls (2006), and starring roles in The Pink Panther (2006) and Obsessed (2009).",0.003623188,0.373525828,8,TRUE,3,15,0,0,1,400,100,5,FALSE,0.262555036,0.262555036,0
66,Who is Beyoncé married to?,Jay Z,Jay Z.,0.5,0.96997565,5,FALSE,1,15,0,0,1,400,100,5,FALSE,0.828982955,0.828982955,0
35,What is the name of Beyoncé's alter-ego?,Sasha Fierce,Sasha Fierce.,0.5,0.981552362,6,FALSE,1,15,0,0,1,400,100,5,FALSE,0.837086653,0.837086653,0
20,"In her music, what are some recurring elements in them?","love, relationships, and monogamy","A self-described ""modern-day feminist"", Beyoncé creates songs that are often characterized by themes of love, relationships, and monogamy, as well as female sexuality and empowerment. On stage, her dynamic, highly choreographed performances have led to critics hailing her as one of the best entertainers in contemporary popular music. Throughout a career spanning 19 years, she has sold over 118 million records as a solo artist, and a further 60 million with Destiny's Child, making her one of the best-selling music artists of all time.",0.00122007,0.184519887,10,FALSE,0,15,0,0,2,400,100,5,FALSE,0.129529942,0.129529942,0
27,Time magazine named her one of the most 100 what people of the century?,influential,influential people in the world,0.1,0.706900001,12,TRUE,3,15,0,0,2,400,100,5,FALSE,0.524830001,0.524830001,0
61,Which magazine declared her the most dominant woman musician?,Forbes,The Recording Industry Association of America recognized her as the Top listed her among the 100 most influential people in the world in 2013 and 2014. Forbes magazine also listed her as the most powerful female musician of 2015.,0.001587302,0.339680076,8,FALSE,0,15,0,0,2,400,100,5,FALSE,0.238252244,0.238252244,0
25,In which decade did the Recording Industry Association of America recognize Beyonce as the The Top Certified Artist?,2000s,2000s,1,1.000000119,16,FALSE,3,15,0,0,2,400,100,5,FALSE,1.000000083,1.000000083,0
39,What magazine rated Beyonce as the most powerful female musician in 2015?,Forbes,Forbes magazine also listed her as the most powerful female musician of 2015.,0.012820513,0.36246565,11,TRUE,2,15,0,0,1,400,100,5,FALSE,0.257572109,0.257572109,0
12,How did Beyonce describe herself as a feminist?,modern-day feminist,"A self-described ""modern-day feminist"", Beyoncé creates songs that are often characterized by themes of love, relationships, and monogamy, as well as female sexuality and empowerment.",0.005925926,0.548546553,7,FALSE,0,15,0,0,0,400,100,5,FALSE,0.385760365,0.385760365,0
26,In which years did Time rate Beyonce in the 100 most influential people in the world?,2013 and 2014,2013 and 2014.,0.333333333,0.951876998,14,TRUE,2,15,0,0,2,400,100,5,FALSE,0.766313899,0.766313899,0
16,How many records has Beyonce sold in her 19 year career?,118 million,"118 million records as a solo artist, and a further 60 million with Destiny's Child, making her one of the best-selling music artists of all time.",0.006956522,0.280490607,11,TRUE,2,15,0,0,0,400,100,5,FALSE,0.198430381,0.198430381,0
15,How many records did Beyoncé sell as part of Destiny's Child?,60 million,60 million,0.5,1,11,FALSE,3,15,0,0,0,400,100,5,FALSE,0.85,0.85,0
1,"After leaving Destiny's Child, how many records did Beyoncé release under her own name?",118 million,60 million,0.125,0.745248318,14,FALSE,2,15,0,0,0,400,100,5,FALSE,0.559173823,0.559173823,0
14,How many Grammy awards has Beyoncé won?,20,She has won 20 Grammy Awards and is the most nominated woman in the award's history.,0.00952381,0.126224235,7,FALSE,2,15,0,0,0,400,100,5,FALSE,0.091214107,0.091214107,0
38,What magazine named Beyoncé as the most powerful female musician for 2015?,Forbes,Forbes magazine also listed her as the most powerful female musician of 2015.,0.012820513,0.36246565,11,TRUE,2,15,0,0,1,400,100,5,FALSE,0.257572109,0.257572109,0
8,Beyonce's younger sibling also sang with her in what band?,Destiny's Child,Destiny's Child.,0.5,0.980291963,10,FALSE,0,15,0,0,2,400,100,5,FALSE,0.836204374,0.836204374,0
58,Where did Beyonce get her name from?,her mother's maiden name,Beyoncé's name is a tribute to her mother's maiden name.,0.068376068,0.723678112,7,FALSE,0,15,0,0,2,400,100,5,FALSE,0.527087499,0.527087499,0
40,What race was Beyonce's father?,African-American,"African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry).",0.004761905,0.434562057,5,FALSE,1,15,0,0,1,400,100,5,FALSE,0.305622011,0.305622011,0
5,Beyonce's childhood home believed in what religion?,Methodist,Methodist.,1,0.978838921,7,FALSE,0,15,0,0,2,400,100,5,FALSE,0.985187245,0.985187245,0
6,Beyonce's father worked as a sales manager for what company?,Xerox,"Xerox. Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry). Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry). Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager. Beyoncé's name is a tribute to her mother's maiden name. Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child. Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry).",4.60E-05,0.155114457,9,FALSE,0,15,0,0,2,400,100,5,FALSE,0.10859392,0.10859392,0
7,Beyonce's mother worked in what industry?,hairdresser and salon owner,"hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager.",0.057142857,0.709235966,6,FALSE,0,15,0,0,2,400,100,5,FALSE,0.513608033,0.513608033,0
51,What younger sister of Beyonce also appeared in Destiny's Child?,Solange,Solange is also a singer and a former member of Destiny's Child.,0.018181818,0.563273668,10,FALSE,3,15,0,0,1,400,100,5,FALSE,0.399746113,0.399746113,0
3,Beyonce is a descendent of what Arcadian leader?,Joseph Broussard,Joseph Broussard.,0.5,0.984251738,7,FALSE,1,15,0,0,2,400,100,5,FALSE,0.838976217,0.838976217,0
33,What company did Beyoncé's father work for when she was a child?,Xerox,Xerox.,1,0.975620866,11,FALSE,1,15,0,0,1,400,100,5,FALSE,0.982934606,0.982934606,0
34,What did Beyoncé's mother own when Beyoncé was a child?,salon,"hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager.",0.018181818,0.527902484,9,FALSE,2,15,0,0,1,400,100,5,FALSE,0.374986284,0.374986284,0
36,What is the name of Beyoncé's younger sister?,Solange,Solange is also a singer and a former member of Destiny's Child.,0.018181818,0.563273668,7,FALSE,1,15,0,0,1,400,100,5,FALSE,0.399746113,0.399746113,0
9,Beyoncé is a descendant of which Acadian leader?,Joseph Broussard.,Joseph Broussard.,0.5,1,7,FALSE,2,15,0,0,2,400,100,5,FALSE,0.85,0.85,0
10,Beyoncé was raised in what religion?,Methodist,Methodist.,1,0.978838921,6,FALSE,1,15,0,0,2,400,100,5,FALSE,0.985187245,0.985187245,0
